PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"57392006","1","2019-08-07 10:11:36","1","2733","1","2","","","","Exporting Sprint Capacity from Azure Devops","azure-devops"
"57392354","1","2019-08-07 10:30:52","0","525","1","0","","","","How to access parameter files from Slave server in Master server of Jenkins","jenkins"
"57393690","1","2019-08-07 11:44:19","0","10618","2","2","","","","Using `new EdgeOptions()` is preferred to `DesiredCapabilities.edge()` error launching Remote Microsoft Edge browser through Jenkins and Selenium","jenkins"
"57393876","1","2019-08-07 11:53:02","0","152","1","3","","","57395489","Server Error in '/' Application File Load Exception","azure-devops"
"57394216","1","2019-08-07 12:11:13","2","315","0","1","","","","Shared library cloned on build history and workspace","jenkins"
"57394529","1","2019-08-07 12:27:52","0","1035","2","0","","","58109265","No agents are registered or you do not have permission to view the agents","azure-devops"
"57395138","1","2019-08-07 13:02:07","1","2654","2","0","","","57400515","How to set the virtual machine image details e.g. publisher, offer, sku and version","gitlab-ci"
"57395316","1","2019-08-07 13:11:58","2","383","1","4","","","","How to ensure that a release stage is executed by every agent of the agent pool","azure-devops"
"57396378","1","2019-08-07 14:10:25","3","4250","1","1","","","","How to create a custom Docker image and use it as a GitLab CI/CD Service?","gitlab-ci"
"57396822","1","2019-08-07 14:33:19","0","506","1","1","","","57407693","How to use a test plan (it is a manual test) on Azure devops 2019 CI/CD pipeline","azure-devops"
"57397603","1","2019-08-07 15:17:37","7","3380","1","12","","","62361486","Azure DevOps fails to download artifacts from its own repository","azure-devops"
"57398022","1","2019-08-07 15:41:49","0","132","1","1","","","","Can we perform a Jenkins job only on the files within a pull request instead of the whole repository?","jenkins"
"57398209","1","2019-08-07 15:52:59","0","422","1","0","","","57398409","Azure WebApp Deployment task not recognizing variable","azure-devops"
"57398730","1","2019-08-07 16:27:04","1","65","2","1","","","57414189","Colate custom field information from bugs and PBIs","azure-devops"
"57399079","1","2019-08-07 16:51:13","1","2144","1","2","","","57409075","Azure DevOps Pull Request from Dev to Master is fetching old code","azure-devops"
"57399251","1","2019-08-07 17:04:29","1","769","1","0","","","58035811","Is there a way of adding lockable resources permissions to a Jenkins Role via a groovy script?","jenkins"
"57399997","1","2019-08-07 18:02:27","0","279","1","5","","","","Issue with accessing TFS Rest API","azure-devops"
"57400136","1","2019-08-07 18:13:39","1","3156","1","4","","","","Jenkins Multibranch pipeline cannot find Jenkinsfile in subfolder","jenkins"
"57400417","1","2019-08-07 18:33:37","0","768","1","0","","","57400468","Defining shell variables in a jenkins shell script","jenkins"
"57400560","1","2019-08-07 18:43:42","1","500","1","0","","","57404394","Build Fails with NU1101: Unable to find package Microsoft.Bot.Protocol.StreamingExtensions.NetCore","azure-devops"
"57401354","1","2019-08-07 19:45:01","1","249","1","0","","","57401471","how to reference a groovy variable within sh command","jenkins"
"57401589","1","2019-08-07 20:02:33","0","36","1","0","","","57975442","Heroku review app looks for app.development.json instead of production","gitlab-ci"
"57402860","1","2019-08-07 22:09:02","2","1208","1","3","","","","Cannot trigger build via push to another repository in a YML Pipeline","azure-devops"
"57403706","1","2019-08-08 00:17:51","0","289","2","0","","","","How not to have 'version=GBmaster' in Azure DevOps links","azure-devops"
"57403929","1","2019-08-08 00:57:12","1","598","2","0","","","57405708","Azure Dev Ops Pipeline trigger on user?","azure-devops"
"57404513","1","2019-08-08 02:44:45","1","881","1","2","","","","Jenkinsfile ,by using sh, says No such file or directory, but it exists","jenkins"
"57404657","1","2019-08-08 03:07:59","1","619","0","3","","","","How to fix error 403 when making a post request to Jenkins use Python requests library?","jenkins"
"57405051","1","2019-08-08 04:03:53","1","775","1","0","","","57405288","Setting git committer's name to environment variable in Jenkins declarative pipeline","jenkins"
"57405621","1","2019-08-08 05:20:34","1","64","0","0","","","","Trigger Jenkins downstream job when upstream push to Git Master only","jenkins"
"57405813","1","2019-08-08 05:43:31","1","1096","1","6","","","57455150","How to configure an Azure DevOps release to complete all its stages before starting a new one","azure-devops"
"57405935","1","2019-08-08 05:53:40","3","1765","1","2","","","","Jenkins integration with Active Directory has very slow performance for most of the users","jenkins"
"57405957","1","2019-08-08 05:56:14","1","190","1","8","","","","How to avoid this error when trying to copy a specific folder from my local system to remote VM using winrm in Jenkins configuration?","jenkins"
"57406199","1","2019-08-08 06:14:13","4","296","0","0","","","","How to know if a virtualenv requires a sync in order to avoid running pipenv sync for every job deployed on Jenkins","jenkins"
"57407150","1","2019-08-08 07:17:11","4","922","2","0","","","","How to setup Jenkins job to handle ASP.Net Solution with multiple configurations (differing only in Web.config)","jenkins"
"57407900","1","2019-08-08 08:02:40","3","6455","3","4","","","","Seperate sh command in multiple lines","jenkins"
"57408352","1","2019-08-08 08:32:07","5","1583","0","1","","","","Jenkins with Azure active directory authentication: REST API access not working with Bearer token","jenkins"
"57408424","1","2019-08-08 08:36:10","0","167","1","0","","","","How to trigger your automation script from VSTS and get the test execution result back in VSTS","azure-devops"
"57408738","1","2019-08-08 08:54:33","1","104","0","0","","","","Jenkins job with batch stage has a zombie environment variable","jenkins"
"57409050","1","2019-08-08 09:12:31","1","827","1","4","","","57410655","REST API, Get Work Item ID from CD Release Pipeline","azure-devops"
"57409549","1","2019-08-08 09:37:21","-3","522","2","0","","","","run 2 build commands in a single docker run command","jenkins"
"57409587","1","2019-08-08 09:39:39","1","2138","1","0","","","","Jenkins test Email Configuration via SMTP (Connection or outbound has closed)","jenkins"
"57410798","1","2019-08-08 10:46:10","0","1157","0","2","","","","How to set AWS credentials in Jenkins?","jenkins"
"57410920","1","2019-08-08 10:52:33","1","168","1","1","","","","How to protect master branch in git from merge","azure-devops"
"57411060","1","2019-08-08 11:01:26","5","3416","1","0","","","57412482","Azure pipeline using matrix environment variable in step condition","azure-devops"
"57411749","1","2019-08-08 11:41:21","1","615","2","1","","","","Azure Pipeline Function App - deploy a single DLL rather than full app","azure-devops"
"57411940","1","2019-08-08 11:51:00","9","4386","1","4","","","","Cypress with Istanbul is not generating code coverage reports","jenkins"
"57412413","1","2019-08-08 12:18:38","0","603","1","0","","","59967343","how to access jenkins credential through external groovy script CURL statement","jenkins"
"57413739","1","2019-08-08 13:26:26","3","2027","3","1","","","","First Cypress test always fails no matter what in CircleCI","circleci"
"57414276","1","2019-08-08 13:54:07","1","147","0","3","","","","Firebase not accepting token during Travis CI Run","travis-ci"
"57415382","1","2019-08-08 14:50:53","2","3201","1","3","","","57953248","Invoking ansible-playbook not working from Jenkins","jenkins"
"57415906","1","2019-08-08 15:19:49","1","159","0","0","","","","Aborting jenkin builds does not kill surefire sub-process for Maven project type","jenkins"
"57416022","1","2019-08-08 15:25:40","0","1148","1","1","","","57425872","MissingMethodException while building .NET Core Project in a linux image in Azure Devops","azure-devops"
"57416222","1","2019-08-08 15:37:05","2","1677","1","0","","","57424111","How to make GitLab's CI/CD job fail based on text in console output?","gitlab-ci"
"57416742","1","2019-08-08 16:07:51","-1","187","1","0","","","","SSH'ing to Linux Client using AWS command line in Jenkins","jenkins"
"57417095","1","2019-08-08 16:33:11","1","422","2","2","","","57431918","What is the standard way of preconfiguring Jenkins?","jenkins"
"57417485","1","2019-08-08 17:00:09","4","7862","1","0","","","57418325","How to specify Artifact version name in Azure DevOps?","azure-devops"
"57417584","1","2019-08-08 17:06:09","5","3017","3","0","","","","GITLAB - Permalink for download latest Release form my repository","gitlab-ci"
"57418610","1","2019-08-08 18:17:55","1","615","1","0","","","","How to connect Jenkins with Google Cloud Shell particularly for GKE","jenkins"
"57419096","1","2019-08-08 18:57:48","0","73","0","3","","","","Is there a way to feed single files one-by-one to a Jenkins job for it to act on those files?","jenkins"
"57419363","1","2019-08-08 19:20:19","1","168","0","0","","","","openshift jenkins CI to produce docker images","jenkins"
"57419670","1","2019-08-08 19:48:31","0","280","1","0","","","57433472","What is the correct CircleCI image to use for Lambda NodeJS 10.x?","circleci"
"57420152","1","2019-08-08 20:30:23","-2","72","1","0","","","57451138","Build docker images without exposing secrets to the registry","jenkins"
"57420331","1","2019-08-08 20:43:12","9","17710","3","2","","","57463849","Pass credentials to maven from Jenkins","jenkins"
"57420482","1","2019-08-08 20:56:37","1","16376","1","2","","","","How to pass input parameters as a variable in declarative Jenkins file?","jenkins"
"57421021","1","2019-08-08 21:45:32","0","2760","1","0","","","57425348","NuGet Packager with version using build number, adding -beta","azure-devops"
"57421393","1","2019-08-08 22:27:38","0","118","0","3","","","","Azure Powershell DevOps Task has issues talking to Azure China","azure-devops"
"57421932","1","2019-08-08 23:46:34","0","582","4","1","","","57426637","Azure Resource Manager template to create resources for different environments","azure-devops"
"57422245","1","2019-08-09 00:49:32","1","804","1","0","","","57434997","Error running ./node_modules/.bin/cucumber-js in GitLab CI","gitlab-ci"
"57422505","1","2019-08-09 01:36:01","0","78","1","0","","","","How can I deploy my application within a cloned repository on Google App Engine?","travis-ci"
"57423321","1","2019-08-09 03:58:53","1","564","1","2","","","","How to assign getFieldValues(""Custom.RevisionCount"", returnOriginalValue) to a variable in VSTS custom Extension html file?","azure-devops"
"57424407","1","2019-08-09 06:20:26","0","489","1","0","","","","Jenkins cannot build maven and gradle projects","jenkins"
"57424426","1","2019-08-09 06:22:05","0","365","2","0","","","","Selenium With Jenkins- Continuous Integration and Deployment","jenkins"
"57426300","1","2019-08-09 08:35:53","2","113","0","0","","","","Update jenkins during long running jobs","jenkins"
"57426714","1","2019-08-09 08:59:51","10","9658","4","0","","","","Limit azure pipeline to only run one after the other rather than in parallel","azure-devops"
"57427367","1","2019-08-09 09:40:49","2","645","1","0","","","57428517","Are the agents released when the pipeline is waiting for approval?","azure-devops"
"57427387","1","2019-08-09 09:41:57","1","4587","1","3","","","","Sonarcloud displays 0 code coverage for JS","circleci"
"57427514","1","2019-08-09 09:49:00","1","1553","2","2","","","","Error when trying to post a discussion 'comment' to a work item using the Azure DevOps REST API","azure-devops"
"57429066","1","2019-08-09 11:26:56","11","8748","1","0","","","57456154","How to install several .NET Core SDK versions on Azure Devops","azure-devops"
"57429312","1","2019-08-09 11:40:41","0","516","1","1","","","","Jenkin Pipeline does not execute the next stage","jenkins"
"57429313","1","2019-08-09 11:40:41","1","1035","1","1","","","","Can I create an azure app using azure devops","azure-devops"
"57429457","1","2019-08-09 11:48:42","0","553","1","0","","","57480831","Docker build in Azure devops failing with message Could not load file or assembly 'Microsoft.CodeAnalysis,","azure-devops"
"57429463","1","2019-08-09 11:48:51","0","961","1","0","","","","Jenkins Active-Directory plugin trying to login automatically with non-existing user@my-domain","jenkins"
"57430066","1","2019-08-09 12:27:15","1","289","0","2","","","","block internet access to AKS pods","azure-devops"
"57430254","1","2019-08-09 12:39:21","0","2020","1","0","","","57433952","How to Override Css property of any Jenkins plugin","jenkins"
"57430491","1","2019-08-09 12:53:35","0","154","0","2","","","","How to use default parameters for jenkins build when triggered from TFS Queue Jenkins Job task?","jenkins"
"57430730","1","2019-08-09 13:07:38","0","2725","2","3","","","57433828","Reporting with Azure DevOps","azure-devops"
"57431612","1","2019-08-09 13:54:18","0","1328","1","0","","","57432073","Jenkins through docker: How to configure own host as agent for jenkins?","jenkins"
"57431966","1","2019-08-09 14:16:01","1","1994","1","0","","","57447902","Artifactory rtBuildInfo does not collect env variables in Jenkins docker pipeline","jenkins"
"57432249","1","2019-08-09 14:33:07","1","1347","1","0","","","57733311","Jenkins/Groovy: How to pass named parameters and closures to the same method?","jenkins"
"57432347","1","2019-08-09 14:39:14","1","1254","1","2","","","","Is it possible for Azure DevOps to get history of ""clone"", ""fork"" and ""download as ZIP"" by each user?","azure-devops"
"57432785","1","2019-08-09 15:04:52","2","969","1","10","","","","Downgrade Chrome version to 74 in CircleCI","circleci"
"57432991","1","2019-08-09 15:18:17","2","3331","2","0","","","61329840","How to configure Azure Function with Azure DevOps Pipeline Variables?","azure-devops"
"57433018","1","2019-08-09 15:20:04","1","36","1","0","","","57433374","How to connect Azure Devops with GitHub without giving it access to all repositories?","azure-devops"
"57433493","1","2019-08-09 15:50:24","4","1246","2","3","","","57458937","Is there a build variable for workspace mapping","azure-devops"
"57434451","1","2019-08-09 17:03:22","0","1739","2","1","","","57456682","Missing DLL files in \bin folder after downloading fully-working solution to a second machine","azure-devops"
"57434779","1","2019-08-09 17:32:59","0","406","1","1","","","57436026","Azure Devops Releases Agent job's Agent configuration show 'Default (No agents)'","azure-devops"
"57435521","1","2019-08-09 18:35:50","4","1751","0","9","","","","Run BenchmarkDotNet benchmarks within Azure Pipeline","azure-devops"
"57437116","1","2019-08-09 21:08:21","0","2549","3","1","","","57457895","Best way to authenticate in Azure DevOps YAML pipeline to access my Azure DevOps package feed (used by Paket commands)","azure-devops"
"57437263","1","2019-08-09 21:23:43","2","925","0","1","","","","SSH File Copy - publickey is not allowed","azure-devops"
"57437416","1","2019-08-09 21:42:30","1","124","1","0","","","","Jenkins Plugin including Node and Node dependencies?","jenkins"
"57437859","1","2019-08-09 22:39:40","-2","2609","1","7","","","","Jenkins pipeline for react could not find 'java' executable in JAVA_HOME or PATH","jenkins"
"57438196","1","2019-08-09 23:35:13","0","1663","1","0","","","","Jenkins pipeline doesn't copy files generated in previous stage","jenkins"
"57438343","1","2019-08-10 00:06:42","0","2808","1","0","","","57439625","Unable to find org.talend.ci:builder-maven-plugin:7.1.1 on the server","jenkins"
"57438919","1","2019-08-10 02:49:33","1","643","1","5","","","","Is it possible for two artifacts to trigger a pipeline, but only part of it?","azure-devops"
"57439102","1","2019-08-10 03:35:53","2","964","1","0","","","57519118","Travis conditional build - How to skip deploy stage except master branch","travis-ci"
"57440984","1","2019-08-10 09:37:50","5","2846","1","0","","","57441035","Do i need gitlab runner to perform CICD for my projects in gitlab?","gitlab-ci"
"57442005","1","2019-08-10 12:05:37","0","90","0","3","","","","support with Jenkins configuration","jenkins"
"57443216","1","2019-08-10 14:57:29","0","1208","2","4","","","57808105","Deploy Jenkins in Kubernetes cluster","jenkins"
"57443283","1","2019-08-10 15:05:51","-3","963","1","3","","","57443406","Golang project Travis CI Build fails with error `Makefile:15: recipe for target 'test' failed`","travis-ci"
"57443529","1","2019-08-10 15:41:56","0","5903","4","6","","","","Building Release Pipeline in Azure DevOps with Angular Application - cannot find working folder that contains package.json","azure-devops"
"57443795","1","2019-08-10 16:20:14","1","146","1","2","","","57444136","Key - Error when running in Travis CI| Pytest","travis-ci"
"57447980","1","2019-08-11 07:00:45","5","10315","2","4","","","","load key : permission denied jenkins","jenkins"
"57449637","1","2019-08-11 11:36:33","0","399","1","0","","","57449771","Taking element screenshots in a loop. Detecting and skipping hidden web elements. Using puppeteer","jenkins"
"57450732","1","2019-08-11 14:20:26","1","731","2","0","","","57469022","How to get pelican site generate on GitLab Pages when continuous integration passes and artifacts are being built?","gitlab-ci"
"57452120","1","2019-08-11 17:28:07","1","589","1","0","","","","Create a ssh_jenkins_slave image with JDK12 support","jenkins"
"57453872","1","2019-08-11 21:50:52","15","26130","1","0","","","","Azure Pipelines: Parallel tasks inside single job in pipeline","azure-devops"
"57454306","1","2019-08-11 23:21:26","1","397","1","0","","","","how to add a dockerfile to jekyll deployed to gitlab","gitlab-ci"
"57454483","1","2019-08-12 00:09:51","0","1443","1","2","","","","Azure: how to specify 'resource name' in 'Azure Resource Group Deployment task'","azure-devops"
"57454501","1","2019-08-12 00:13:39","0","166","0","2","","","","Unable to deploy using gitlabktl","gitlab-ci"
"57455061","1","2019-08-12 02:29:39","1","1115","1","0","","","57796985","Implementing versioning in Jenkins Templating Engine","jenkins"
"57455774","1","2019-08-12 04:49:48","1","273","0","1","","","","Trigger Jenkins pipeline from Slack ""with parameter"" for specific branch","jenkins"
"57456067","1","2019-08-12 05:33:25","0","804","0","2","","","","Git checkout failed due to self-signed certicate on jenkins on k8s","jenkins"
"57457323","1","2019-08-12 07:44:32","5","19250","3","3","","","57463555","How can one define an array type variable in gitlab-ci","gitlab-ci"
"57457364","1","2019-08-12 07:47:50","0","4478","1","1","","","","How to move to different directory in jenkins pipeline","jenkins"
"57458388","1","2019-08-12 09:11:07","2","291","1","0","","","","Azure DevOps API - Set Board Options","azure-devops"
"57458598","1","2019-08-12 09:25:43","0","378","1","0","","","","How can I make a connection between Azure-Dev Ops and microstrategy?","azure-devops"
"57459109","1","2019-08-12 10:00:07","0","2479","3","2","","","57460588","jenkins pipeline script to deal module in subdirectory","jenkins"
"57459334","1","2019-08-12 10:15:10","3","610","2","2","","","","AzureDevops Build fails due to Xamarin iOS SDK version","azure-devops"
"57460116","1","2019-08-12 11:12:28","3","469","0","2","","","","Jenkins plugin installation via ansible unstable, ansible states success but does not perform any action","jenkins"
"57460676","1","2019-08-12 11:51:08","1","2068","1","0","","","57652215","How to publish a WAR file to maven (Nexus) repository with Jenkins via Gradle task","jenkins"
"57461734","1","2019-08-12 13:01:45","1","888","2","0","","","","Error MSB3325: Cannot import the following key file","azure-devops"
"57462182","1","2019-08-12 13:30:45","0","259","1","0","","","","Visual Studio Test has Upload Test Attachments set to false but it uploads attachments regardless","azure-devops"
"57462702","1","2019-08-12 14:02:21","0","335","1","0","","","57462930","Azure web app configuration settings during azure dev ops deployment","azure-devops"
"57463053","1","2019-08-12 14:25:27","1","1324","2","0","","","57472451","How to set environments for release pipeline","azure-devops"
"57463150","1","2019-08-12 14:30:35","0","132","1","0","","","","Unable to download the Jenkins plugins running on Google Cloud Platform","jenkins"
"57463316","1","2019-08-12 14:40:14","1","706","1","8","","","","Jenkins Snyk Task Not Finding Vulnerabilities Found via Snyk Web Scan","jenkins"
"57463677","1","2019-08-12 15:01:07","6","11696","5","3","","","60247968","pass output from terraform to Azure Devops Pipeline with state file in azure backend store","azure-devops"
"57463799","1","2019-08-12 15:09:40","0","147","1","0","","","","Zip Pipeline Utility - Recursively Zip Sub Dir and Files","jenkins"
"57463820","1","2019-08-12 15:10:52","1","426","1","3","","","","I can't push to branch ""dev"" in Github using CircleCi","circleci"
"57463886","1","2019-08-12 15:15:21","1","21","0","0","","","","Slack command URL not working via web browser","jenkins"
"57463990","1","2019-08-12 15:21:57","0","102","0","5","","","","How to retain generated artifacts with travis.ci?","travis-ci"
"57463998","1","2019-08-12 15:22:33","1","1634","2","0","","","","Passing parameters down a Jenkins pipeline","jenkins"
"57464227","1","2019-08-12 15:38:15","8","26851","1","0","","","57546728","Upload file in Jenkins input step to workspace","jenkins"
"57464261","1","2019-08-12 15:40:17","2","4880","1","1","","","57473893","Difference between basic and Visual Studio professional subscription access levels in Azure DevOps","azure-devops"
"57464936","1","2019-08-12 16:29:49","0","212","1","0","","","","I hit the permissions api and I want to decipher the Descriptor id","azure-devops"
"57465109","1","2019-08-12 16:42:38","0","2356","2","0","","","","How do I build gitlab-ci pages only on the latest semver tag? Ignoring backport tags/etc","gitlab-ci"
"57465410","1","2019-08-12 17:06:34","1","1556","1","0","","","62288460","Need to Mask the sensitive information in jenkins","jenkins"
"57465541","1","2019-08-12 17:19:16","0","834","1","0","","","","build apk with jenkins? error: archive artifacts","jenkins"
"57465691","1","2019-08-12 17:32:14","2","1745","1","2","","","57499071","Can one connect to Azure DevOps Service using Office365 gcc account?","azure-devops"
"57466218","1","2019-08-12 18:13:49","4","4340","2","0","","","","Is an Azure DevOps build pipeline, is there a way to cancel one pipeline job from another job?","azure-devops"
"57466358","1","2019-08-12 18:24:30","0","526","1","1","","","","How to fix Failed to update the following work item:ID xxxx. Reason: TF401319: Rule evaluation failed for field Resolved By","azure-devops"
"57466556","1","2019-08-12 18:40:37","0","263","1","0","","","","unable to find build script at c:\JmeterTest\build.xml","jenkins"
"57466867","1","2019-08-12 19:04:44","8","2815","1","1","","","57522833","Deploying docker image to web app on Linux via Azure Devops fails","azure-devops"
"57467010","1","2019-08-12 19:16:05","0","4897","1","0","","","57475683","Deployment failed using AzureDevops","azure-devops"
"57467222","1","2019-08-12 19:30:40","1","1396","1","1","","","","Unable to open GUI Application through Jenkins","jenkins"
"57467680","1","2019-08-12 20:10:50","0","2633","1","0","","","57468463","Groovy: How to execute sh commands extracted from jenkins ""build with parameters""","jenkins"
"57468636","1","2019-08-12 21:46:09","0","1030","1","2","","","","Jenkins pass trigger block to Shared Library Pipeline","jenkins"
"57468648","1","2019-08-12 21:47:08","0","91","1","2","","","","Using environment variables in Jenkins","jenkins"
"57468865","1","2019-08-12 22:09:39","1","2276","1","3","","","57470798","Azure Devops Pipeline: Define variable and use it as task input on another step","azure-devops"
"57469161","1","2019-08-12 22:48:56","1","404","1","0","","","57471723","Can the azure devops free tier run a self hosted job in parallel with a free hosted agent?","azure-devops"
"57470435","1","2019-08-13 02:35:03","0","664","2","0","","","","Jenkins Pipeline - remoteTriggerJob is always returning status as Queued though the remote job in running & finished","jenkins"
"57471834","1","2019-08-13 05:52:17","0","857","2","0","","","57509310","Azure DevOps Server local install Extension over REST API","azure-devops"
"57471864","1","2019-08-13 05:54:46","-1","31","1","0","","","57474543","Create local remote repository using Maven","jenkins"
"57471986","1","2019-08-13 06:08:29","0","3365","2","0","","","","How to obtain the SonarQube project URL in Jenkins pipeline?","jenkins"
"57472284","1","2019-08-13 06:33:30","0","116","1","0","","","","How to get Jenkins Environment Variables in scripted pipeline?","jenkins"
"57472407","1","2019-08-13 06:42:51","0","288","1","0","","","57477264","GitHub pull requests was not commented with sonarQube analysis","jenkins"
"57472789","1","2019-08-13 07:11:39","0","1167","1","0","","","57476879","How to cache all directories of my repository using Gitlab CI","gitlab-ci"
"57472860","1","2019-08-13 07:15:36","2","488","1","2","","","","Azure DevOps Release Pipelines - Using env parms with a period . in","azure-devops"
"57473736","1","2019-08-13 08:17:44","4","771","0","1","","","","Lerna ERR minTimeout is greater than maxTimeout","jenkins"
"57474033","1","2019-08-13 08:36:53","0","55","1","0","","","57475108","Is there a way to validate a package is built off a particular branch as part of build in VSTS DevOps?","azure-devops"
"57474329","1","2019-08-13 08:57:18","3","4438","1","0","","","57492707","NPM test getting mysteriously stuck when run in Jenkins","jenkins"
"57474377","1","2019-08-13 09:01:05","0","499","2","5","","","57481647","Implementation of Manual Approval in Continuous Delivery using Kubernetes and Jenkins","jenkins"
"57474584","1","2019-08-13 09:14:02","0","988","3","0","","","57475797","Can manual tests be incorporated in a pipeline as a required step?","azure-devops"
"57475144","1","2019-08-13 09:45:57","49","35109","3","0","","","57934787","How to sign code built using Azure Pipelines using a certificate/key in Azure Key Vault?","azure-devops"
"57475167","1","2019-08-13 09:47:39","0","79","1","5","","","","How can I transfer DevOps data to any BI tool?","azure-devops"
"57475219","1","2019-08-13 09:49:48","0","246","0","7","","","","Unable to serialize ListFilter in FilePath with groovy script on Jenkins","jenkins"
"57475327","1","2019-08-13 09:55:55","9","5658","4","0","","","57488904","DotNetCoreCLI@2 pack task ignores version suffix directive","azure-devops"
"57475729","1","2019-08-13 10:20:24","3","689","1","1","","","57479817","Azure devops: Check status release from other release","azure-devops"
"57477007","1","2019-08-13 11:40:47","9","624","2","11","","","","CircleCI vs Bitbucket Go Build Issue","circleci"
"57477308","1","2019-08-13 12:00:09","6","3273","1","1","","","","How to run script on build host (not docker container) during gitlab CI pipeline","gitlab-ci"
"57477317","1","2019-08-13 12:00:22","1","4363","0","5","","","","Replacing value in a json file using jq Azure DevOps Bash task adds random data","azure-devops"
"57477325","1","2019-08-13 12:00:58","0","257","1","2","","","","How to build with jenkins and deploy on aws?","jenkins"
"57477337","1","2019-08-13 12:01:32","0","693","1","0","","","","Exception while adding ssh credentials to Jenkins programmatically","jenkins"
"57477769","1","2019-08-13 12:29:56","44","80291","3","1","","","","Conditional variables in gitlab-ci.yml","gitlab-ci"
"57478006","1","2019-08-13 12:45:22","35","20964","1","0","","","","what is the difference between ""withRun"" and ""inside"" in Jenkinsfile?","jenkins"
"57478179","1","2019-08-13 12:54:33","2","450","1","0","","","57487723","How do you deploy different logins based on environment in SQL Server Database Project 2017?","azure-devops"
"57478416","1","2019-08-13 13:09:11","2","502","1","1","","","","Azure Devops configuration with Jenkins","azure-devops"
"57478757","1","2019-08-13 13:26:13","0","2351","1","1","","","","Azure DevOps - Clean up old releases on on-premise server?","azure-devops"
"57478779","1","2019-08-13 13:27:16","0","2253","0","2","","","","How to setup Jenkins with Microsoft ADFS for SSO","jenkins"
"57479100","1","2019-08-13 13:43:58","2","148","0","0","","","","Jenkins doesn't run updated Jenkinsfile","jenkins"
"57479222","1","2019-08-13 13:50:28","1","1422","1","0","","","57479467","How do I add a Sprint using the Rest API","azure-devops"
"57479269","1","2019-08-13 13:52:22","2","441","1","3","","","","How to get a list of all variable groups of Azure DevOps from custom build task?","azure-devops"
"57479575","1","2019-08-13 14:10:20","1","287","0","6","","","","Include environment in package built with conda","travis-ci"
"57480751","1","2019-08-13 15:13:50","1","301","1","3","","","57482024","How to filter new work items from notifications?","azure-devops"
"57480945","1","2019-08-13 15:26:02","0","548","1","0","","","57481317","Package not found in NPM through registry","azure-devops"
"57481231","1","2019-08-13 15:43:26","0","141","2","0","","","","How to have dynamic version name at run time when deploying google app engine in Travis CI?","travis-ci"
"57481332","1","2019-08-13 15:51:03","0","428","2","0","","","","Jenkins unable to access on-prem github repository","jenkins"
"57481417","1","2019-08-13 15:56:30","0","501","1","0","","","","Host key verification failed. Lost connection in Jenkins","jenkins"
"57481652","1","2019-08-13 16:12:48","0","1227","1","0","","","57483650","How to reference a parameter as a variable in Jenkins Groovy Script","jenkins"
"57481759","1","2019-08-13 16:20:32","0","1333","1","2","","","","How to add git commit information details in a declarative jenkins email notification post action?","jenkins"
"57481921","1","2019-08-13 16:32:06","2","6860","2","1","","","","Azure DevOps: Getting variable value by concatenating other variables'value as task input","azure-devops"
"57482081","1","2019-08-13 16:43:32","0","873","1","0","","","","How to create volume to docker container with same user witch run this container?","jenkins"
"57482135","1","2019-08-13 16:48:46","4","318","0","0","","","","crossplatform builds in gitlab-ci","gitlab-ci"
"57482216","1","2019-08-13 16:54:35","0","81","0","3","","","","Azure WinRm Copy Task failing","azure-devops"
"57482346","1","2019-08-13 17:04:48","4","2445","2","1","","","","Incremental Builds in Azure Pipelines","azure-devops"
"57483055","1","2019-08-13 17:56:46","4","1823","1","0","","","","Where is the list of ""extended properties"" to use in the PropertyFilters parameter of the Azure Devops Release Api","azure-devops"
"57483395","1","2019-08-13 18:20:57","0","77","1","2","","","","Reporting in TFS VS 2017","azure-devops"
"57485370","1","2019-08-13 21:09:23","1","269","0","6","","","","Python module importation error with pytest in a venv","circleci"
"57485471","1","2019-08-13 21:20:13","0","94","1","0","","","","I'm having trouble triggering a build from a Git tag","azure-devops"
"57485621","1","2019-08-13 21:37:28","71","84776","10","1","","","57488169","Share variables across stages in Azure DevOps Pipelines","azure-devops"
"57486456","1","2019-08-13 23:27:06","1","1115","1","1","","","","Is there a way to configure multiple IP bindings with multiple on prem IIS servers in a deployment group?","azure-devops"
"57486501","1","2019-08-13 23:35:23","1","4466","1","2","","","57495744","Jenkins Pipeline - Switch node version dynamically","jenkins"
"57486869","1","2019-08-14 00:42:53","1","308","1","0","","","57487951","AWS Inbound IP SSH Ranges to allow Capistrano deploy via Circle CI","circleci"
"57487233","1","2019-08-14 01:50:34","0","5864","2","1","","","","Execute Shell Script on remote host using SSH","jenkins"
"57487279","1","2019-08-14 01:59:58","0","160","2","0","","","","Autofac cannot be found in release pipeline","azure-devops"
"57489083","1","2019-08-14 06:19:19","1","553","2","6","","","","What's the idiomatic way to move a go binary into a pod before helm install?","circleci"
"57489132","1","2019-08-14 06:23:26","4","3408","3","0","","","57489318","Setting YAML variables depending on trigger branch","azure-devops"
"57490011","1","2019-08-14 07:29:07","0","1303","2","2","","","","How to print the System.out.println logs for junit while running maven build using jenkins","jenkins"
"57490324","1","2019-08-14 07:48:39","1","375","1","0","","","","Do we have standard pipeline option in Azure DevOps to share the library in other pipelines like in jenkins?","azure-devops"
