id,post_id,source,sentence,AS1,EH1,EH2,EH3,EH4,EH5,EH6,EH7,EH8,EH9,FI1,II1,IN1,LE1,LE2,LE3,MI1,OR1,OR2,OR3,OR4,OR5,OR6,OR7
79,65353108,title,Can github actions automatically open web pages?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,65353108,body,"My requirement is to automatically open a web page -CODE- (for example: -CODE-, I don't need to see the content of this page, just open it).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79,65353108,body,"The page takes -CODE- to load, and then just close the page.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,65353108,body,Can I use Github Actions to achieve my requirement?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,65461758,title,Github actions get SSH link of repository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,65461758,body,I am using github actions to deploy to a server.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,65461758,body,"Right now I wrote a small bash script to check if directory exists, if so -CODE- other wise -CODE-.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,65461758,body,"Everything is general, but I am not sure how to get the ssh link of the repository from the environment variables: -CODE-.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,65461758,body,"So as we can see, -CODE- is still hardcoded.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,65461758,body,How could I get this part general as well like -CODE-?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,65461758,body,Edit for VonC: Output on GitHub actions: -CODE-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,65828544,title,GitHub Actions matrix without using separate job?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,65828544,body,I love GitHub Actions' Matrix feature that allows me to build many combinations of my output.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,65828544,body,"However, I'd love to also use it as a kind of for-loop, but on the same build agent (so that it doesn't run in parallel, and has access to previous outputs).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,65828544,body,Is that somehow possible?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,65855054,title,Can you have multiple working directories with github actions?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,65855054,body,So I have a repo with multiple directories for multiple go projects.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,65855054,body,Is there a way to run github actions on multiple working directories so I don't have to have redundant yaml with github actions?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,65855054,body,"To automate an error check with golang, I currently have: -CODE-.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,65855054,body,But I'd like to have: -CODE-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,65882254,title,How to access files that are committed inside GitHub Actions?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,65882254,body,Our GitHub Action workflow executes when we commit a file on GitHub that files could be any doc file.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,65882254,body,"Inside GitHub Actions run .exe file, that is generating HTML files based on doc file.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,65882254,body,That HTML files are committed inside the same GitHub workflow actions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,65882254,body,We are trying to deploy these HTML files on another Repository.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,65882254,body,"Before this we have tried to get these HTML files inside the same GitHub action workflow, for example, ls ""path"", checked with the latest commit(git rev-parse --short ""$GITHUB_SHA"") it returns committed id that is committed from Github but we want that committed id or files that committed inside GitHub workflow actions.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,65882254,body,We couldn't get that Html Files.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,65882254,body,We would appreciate your help.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,66182837,title,What is the lightest linux environment can you mount in GitHub actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,66182837,body,I'd like to know what is the lightest image you can mount to run a CI pipeline in GitHub Actions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,66182837,body,"Currently, a scheduled workflow is ran every two hours a day.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,66182837,body,"If I understand the process well, an -CODE- is mounted each time to run the jobs ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,66182837,body,-CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,66182837,body,"I'm afraid to have a costly impact with my numeric uses, and would like to reduce them at most.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,66182837,body,"So while I want to benefit from these wonderful features, I'd like to know if there is a very minimalist environment to run bash commands ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,66308908,title,Does GitHub Actions cache detect changes in the base Docker image?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,66308908,body,I have a CI/CD pipeline in GitHub Actions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,66308908,body,The pipeline builds and pushes a docker image to Docker Hub.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,66308908,body,"To speed up the build, I have enabled the build cache in GitHub Actions, as detailed -LINK-.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,66308908,body,The dockerfile uses an official python:3.8-slim from Docker Hub as a parent image.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,66308908,body,Now say the parent image has some changes (e.g.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,66308908,body,a security fix).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,66308908,body,Will the GitHub Actions pull the correct version of the parent image (with the security fix)?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,66308908,body,Or will it automatically use the older version because of caching (pre security fix)?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,66335124,title,Deploy .NET Core app to Azure Web App with ARM template and GitHub Actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,66335124,body,"I'm pretty familiar with Azure DevOps, pipelines all that stuff, and now I'm trying to dig into GitHub Actions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,66335124,body,"The question is basically pretty simple, I want to deploy my .NET Core 5 App to Azure.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,66335124,body,"The only problem is, that all examples include this publish profile.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,66335124,body,"Since I provision the infrastructure with an ARM template, the publish profile is simply not there yet.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,66335124,body,"I could find some examples that deploy the ARM template and a couple of examples that deploy the Web App, but no example combining both.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,66335124,body,Maybe I'm a little bit polluted by the way Azure DevOps works and the (wonderful) idea of service connections.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,66335124,body,"So my question is, how do I publish a web app to Azure when I don't have the ability to download a publish profile and store that in my GitHub secrets, using GitHub Actions?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,66870002,title,GitHub Actions: Cache Maven .m2 repository on Windows environment C\:\\Users\runneradmin\\.m2\repository: Cannot stat: No such file or directory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,66870002,body,-LINK- in order to cache the Maven dependencies with GitHub Actions all we have to use is the -LINK- action like this: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,66870002,body,"However using the -CODE- GitHub Actions environment, this doesn't provides us with a working cache - -LINK-: -CODE-.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98,66870002,body,How to fix this?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,title,"GitHub Actions, detect changes in submodule",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,"I have two repositories A and B, both hosted on GitHub.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,Repo A is static site generator code.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,Repo B is bunch of text files.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,They have to stay separate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,"I want to rebuild repo A, each time repo B receives an update.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,It has to work using GitHub Actions only.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,"I'd prefer if repo B would stay action-less, i.e.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,no CI/CD attached to that repo (I want it to store only files).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,I was thinking maybe I can make it work using git submodules?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99,66877085,body,Repo B would be a submodule within Repo A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,"Is it possible to build GH action within repo A, to detect changes in repo B and pull from there?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,66877085,body,edit: Repo A is Static-site generator(-CODE-) I'm intending to share with public.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,Repo B is full of text files(-CODE-) which a user brings with themselves.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,Together they build a personal wiki website.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,"I'd want to minimize the configuration hassle - that's why I want to have all CI/CD and code encapsulated in Repo A, so the user could just fork it, and plug-and-play it with their knowledge base repository (repo B).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66877085,body,Having intertwined GitHub Actions between two repositories seems not ideal - that's why I'm searching for better solution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,66970875,title,is it possible to use static ip when using github actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101,66970875,body,"Now I am using github actions as my project CI, I want to do some unit test when using github actions build my project.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,66970875,body,"When I using unit test, the project must using database, now my database have a white list and only IP in white list could connect my database, but now when I run unit test in GitHub Actions, I did not know the GitHub Actions IP address.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101,66970875,body,Is it possible to use a static ip or any other way to solve the problem?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101,66970875,body,"I am not want to any IP could connect my database, it may have a security problem.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,66970875,body,any suggestion?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67107607,title,GitHub Actions: pass data from workflow to another workflow?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67107607,body,GitHub Actions allows to trigger a workflow from another workflow using the -CODE- event as per this documentation: -LINK-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67107607,body,This works fine.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67107607,body,"However, for the situations I am planning to use this all workflows except for the first one would likely rely on some information about the previous workflow...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67107607,body,E.g.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67107607,body,certain strings / conditionals / etc...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67107607,body,How can we pass data from one workflow to another?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67107607,body,Is there some reference similar to the -CODE- which can be used to pass data from one job to another?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,67107607,body,"NOTE: Using an artifact built in workflow A from within workflow B is a different question (asked and answered -LINK-), which can be solved by using the following action: -CODE-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,title,Git fast forward not working in Github Actions/Workflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,body,I have a workflow where i auto merge prod branch into master branch  on push in prod branch using Github Actions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,body,Yml file for github action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,body,-CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,body,Logs: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,body,Example commit : -LINK-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,body,Commit generated through PR : -LINK-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,body,Test branch : -LINK-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,67369480,body,"After PR merge into prod, my prod branch fully contains master branch and one extra commit(due to PR), hence fast forward condition is met and fast forward should work, I am not sure what i am missing here.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104,67369480,body,the fast forward works on my local(if i don't automate this and do manually through local),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,67861379,title,codecov fails in github actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,backgrond.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,my setup for codecov has worked well so far.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,you can regular updates with each pr commits -LINK-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,I haven't change my repo settings.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,"as I've inadvertently pushed a folder that I wasn't supposed to,.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,then I merged a -LINK- to remove said folder.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,here is my -LINK-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,issue.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,on the aforementioned last pr linked above the github action ci complained with the log below.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,-CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,the suggested fix is quite obscure to me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,-CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,request.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,as I don't really want to run anything locally can someone help me to fix the issue.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,inside the CI.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,67861379,body,thank you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,67937238,title,Mocha Parallel Jobs on Github Actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,67937238,body,"I Just switched to parallel tests in Mocha which works great, however, when I'm running it on github, it doesn't appear to be running in parallel.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,67937238,body,What do I need to configure in order for Mocha to run in parallel on Github Actions?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,67937238,body,.mocharc.json // Mocha 9.x.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,67937238,body,-CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,67937238,body,node.js.yml.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,67937238,body,-CODE-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,68244484,title,Only release changed projects in GitHub Actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,68244484,body,I have 5 small Function Apps in 1 solution.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,68244484,body,I set up GitHub Actions to get them released automatically to Azure.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,68244484,body,"Every time I push new code, it runs all the actions because they are all in the same repository.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,68244484,body,But most of the time I only changed code in one of the projects.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,68244484,body,How can I make sure that only changed Function Apps are released?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,68244484,body,"I know that I can split them up into separate repositories and solve it that way, but I am looking for a solution where I don't have to do that.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,title,Github actions if conditional evaluation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,body,I have created a github actions script to check how a stock price is updating during the day (all details omitted for brevity in this post).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,body,-CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,body,the code can be found below and also on -LINK-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,body,-CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,body,"I am very new to github actions, so please bear with me if I have missed something.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,body,"Also, if this isn't the idiomatic way to achieve the effect that I am after, please let me know.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,body,Observed behaviour: -LINK-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,68346302,body,Expected behaviour: -CODE-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,title,Github Actions: Auto commenting a console output on a pull request,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,I am trying to set up a github actions that automatically comment the size delta after a build on a pull request.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,"Essentially I need the output of the ""calculate code size delta"" command to be included in a comment that is automatically created on pull requests.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,Here is what the 2 steps of the action looks like right now: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,The console displays the following result: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,"As you can clearly see, I used set-output to store the result (Or, I think that's what it does) and then use the output variable on the comment.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,But that obviously does not work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,The output of the bubkoo/auto-comment action is: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,"And, the comment displays as: ""[...] This is the code delta: Using git merge-base against master branch Please make sure [...]"".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,"The phrase ""Using git merge-base agains master branch does get appended to the comment but not the whole console output apparently.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,What am I doing wrong and how would you go about doing this using github actions ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,68410854,body,Thank you for your help.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,68410854,body,Best regards.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,title,Why is python 3.7 replaced by python 3.8 when using pipenv in github actions?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,68759500,body,I have found something really strange in github actions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,"I am using github actions to test my python scripts automatically for python 3.7, 3.8 and 3.9 with pipenv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,"Then, I have found python 3.8 is used to create a virtual environment with pipenv after setupping python 3.7.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,I don't know why.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Do you have any idea?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Please tell me to use python 3.7 to create a vritual environment with pipenv in github actions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Details are follows.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Workflow yaml.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,-CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Jobs Results for each steps.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,For python 3.7 (Unexpected Result).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Set up Python 3.7: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Check python version: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Create a virtual environment: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Check Pipfile: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,For python 3.8  (Expected Result).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Set up Python 3.8: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Check python version: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Create a virtual environment: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Check Pipfile: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,For python 3.9 (Expected Result).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Set up Python 3.9: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,68759500,body,Check python version: -CODE-.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
